Attack_ID,Attack_Name,Attack_Description,Category_Balanced,Category_Skewed,Constant_Flag,Redundant_Of_Category,Binary_Noisy,Risk_Score_Bucket,Sparse_Field,Mostly_Missing,High_Cardinality_Code,Uniform_Random_Text
1113,Synthetic Exploit D1,Caso ficticio generado para evaluar una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,true,Medium,,,8BRPLG2J,muzaiqyqba
534,Mock Injection C14,Caso ficticio generado para evaluar un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,False,,,,Y71DGP3K,vittbmpjif
1101,Demo Spoofing B17-1,Se simula la explotación de una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,True ,,,,BQ8ZI2Z5,hhbyjlkruh
114,Placeholder Attack F6,Caso ficticio generado para evaluar una configuración de prueba insegura sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,False ,High,,,70UBZHZP,xaowanfxtp
295,Test Escalation C3,Este registro de prueba describe una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta, False,Critical,Evento raro B,,3L7E3PIL,sjxxckmecr
595,Generic Compromise C7,Este registro de prueba describe una configuración de prueba insegura como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,FALSE,Medium,,,BU50K5P2,skcosnpkhu
1170,Demo Spoofing B9,Este registro de prueba describe una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,false,Medium,,,XF41XMS3,peieamfctv
901,Dummy Breach D0,Caso ficticio generado para evaluar un componente de red ficticio con fines exclusivamente de validación del modelo.,Alpha,Rare3,Standard,Alpha,FALSE,High,,,FLFWWGJG,bqsxczqiuq
371,Fake Overflow A19,Se simula la explotación de una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Delta,true,High,,,SV8KALR1,ktgtjyhsys
570,Fake Overflow F8,Se simula la explotación de un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma, True,,,,YCP7KDZ6,ulfrinsznv
695,Sample Bypass A16,Este registro de prueba describe una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,False ,High,Evento raro C,,586527PH,aaclzeggul
907,Sample Bypass E15,El escenario sintético representa una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,TRUE,Medium,,,L1MT46Z3,hricspchqe
345,Placeholder Attack E16,El escenario sintético representa una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma, True,Low,,,0IO70NT7,bqoesstcmh
201,Mock Injection E8-1,El escenario sintético representa un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta, False,Medium,,,NI6J1W0G,owtflmzyew
550,Synthetic Exploit F18-1,El escenario sintético representa una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,FALSE,Low,,,09YA7V96,hiurzfkrby
1151,Synthetic Exploit E17,Este registro de prueba describe un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha, True,,,,HGJ89GYX,ucyaxzjysh
501,Generic Compromise A11,Este registro de prueba describe una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,True ,Low,,,2NV826G6,uonygozogb
405,Dummy Breach D14,Este registro de prueba describe una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,True,,,,F4M5OF6A,xdwbmosmco
975,Trial Hijack C16-1,Se simula la explotación de un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta,False,Medium,,,Q3VWOJ1S,gogdrxggec
1063,Demo Spoofing D19,El escenario sintético representa una condición de entrada no controlada sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,true,Critical,,,NM6L39XB,ztfaovkyxx
250,Mock Injection C13,El escenario sintético representa una configuración de prueba insegura como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,true,Medium,,,0HJLVVAF,vrafhcvgrl
953,Dummy Breach F1,Este registro de prueba describe una configuración de prueba insegura sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,true,Critical,,,7MAMU0B3,xolvjnrocn
797,Mock Injection E15,Este registro de prueba describe un componente de red ficticio sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,True,Critical,,,W7E8O9UX,lgklevgsxj
238,Generic Compromise F11,El escenario sintético representa una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,false,,,,9GIBCAL3,bspsrbwmvg
234,Fake Overflow D14,Este registro de prueba describe una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,true,Medium,,,O9UWNBA3,vmbmtyifmw
529,Generic Compromise E15,Este registro de prueba describe un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,true,Medium,,,6I8QQJ42,qfisqowfnj
468,Mock Injection D0,Se simula la explotación de un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,False,High,,,ZSGQAI2L,eskotepazm
1059,Trial Hijack E4,Se simula la explotación de un componente de red ficticio con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma, True,Low,,Valor excepcional,JMPLOYXN,yfhlvupjae
619,Sample Bypass E12,Caso ficticio generado para evaluar una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha, False,,,,IF1OTRIH,dvthumggka
208,Synthetic Exploit F0-1,Se simula la explotación de una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,False ,,,,TFK4JO9D,difwsbojga
317,Synthetic Exploit D2,Caso ficticio generado para evaluar un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha, True,High,,,XVZS8J9G,gepzkdsodn
882,Synthetic Exploit A9,Caso ficticio generado para evaluar una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,true,Low,,Valor excepcional,SMOXJYS9,rgsckwapnx
1045,Generic Compromise C4-1,Caso ficticio generado para evaluar un componente de red ficticio sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha, True,Critical,,,4OOA947B,epywsttqsx
572,Fake Overflow F16,Este registro de prueba describe un componente de red ficticio sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,false,Medium,,,10GTSN2B,vyjbvavzrz
409,Demo Spoofing A2-1,Se simula la explotación de un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,FALSE,Medium,,,FGZBSQU0,efdnpqzsxc
97,Placeholder Attack C1,Caso ficticio generado para evaluar una condición de entrada no controlada como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,false,Low,,,YM9JKQOY,mawvolnnyj
1030,Test Escalation A13,Caso ficticio generado para evaluar una configuración de prueba insegura sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,False,Low,,,B836YZF2,thwjzfywji
474,Fake Overflow D5,Se simula la explotación de una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,True ,Critical,,,JDADLL1S,gfdtsmsthh
121,Mock Injection A12,Este registro de prueba describe una condición de entrada no controlada sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,FALSE,Critical,,,IK4DQA2S,rbnbagwuhv
537,Test Escalation B0,El escenario sintético representa un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,False,,,,FG1XYABP,thtdbnoevd
873,Sample Bypass B3,Se simula la explotación de una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha, False,Low,,,XRQ8ECIN,chesutrtwu
399,Mock Injection F4,Este registro de prueba describe un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,TRUE,High,,,OVR4PGY2,gvjcakuidx
500,Placeholder Attack D12,Se simula la explotación de un componente de red ficticio con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,True ,,Evento raro C,,TJ1C7S5N,acwngbpmoh
188,Trial Hijack A16,Este registro de prueba describe un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,true,,,,YATPYIQE,riphmrtzii
448,Demo Spoofing B4,Se simula la explotación de un componente de red ficticio con fines exclusivamente de validación del modelo.,Alpha,Rare3,Standard,Alpha, True,Low,,,PYIIW21F,pwchyuuudg
586,Placeholder Attack F5-1,Este registro de prueba describe un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,FALSE,,,,V9PDT0J7,qfxxqyrjsl
102,Fake Overflow E12,Se simula la explotación de un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta, True,High,,,9VPMHH60,cfhmuacnjc
1003,Trial Hijack A16-1,Se simula la explotación de una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,False ,High,,,J6V8LC39,rzpcxvlqax
839,Demo Spoofing C9,Caso ficticio generado para evaluar una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,true,Medium,Evento raro C,,0OR4DN84,zeitugyosk
556,Generic Compromise F19,Se simula la explotación de un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,True,,,,ITXL5Y1O,ujqwarfpgq
442,Synthetic Exploit C5,El escenario sintético representa un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma, False,Medium,,,L6CAP9UO,erkebqbcgd
69,Trial Hijack F9-1,Caso ficticio generado para evaluar un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Delta,Rare2,Standard,Delta,FALSE,,,,B6PPHXR3,emfwxfknwr
30,Test Escalation F16,Este registro de prueba describe una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,False,High,,,HC65V7ZC,urduvddrka
177,Trial Hijack C17,Caso ficticio generado para evaluar un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,true,,,,HHFTJH2O,hrsccrxcza
746,Demo Spoofing D5,Se simula la explotación de un componente de red ficticio sin relación con vulnerabilidades reales.,Delta,Rare3,Standard,Delta,False ,Low,,,40TNA5LH,gabeatqopu
410,Sample Bypass A15,Caso ficticio generado para evaluar una condición de entrada no controlada sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,TRUE,Low,,,ONWS5C2G,eyrvuuhavc
374,Demo Spoofing B17,El escenario sintético representa una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,TRUE,Medium,,,1CY7XZCK,laptodrzvf
794,Sample Bypass A2,Este registro de prueba describe un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,False ,Low,,,GZQG9G77,nipktsqzua
1035,Synthetic Exploit C15,El escenario sintético representa un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,TRUE,,,,N4APABIZ,ytevtfenaz
1168,Placeholder Attack E15,Este registro de prueba describe una condición de entrada no controlada sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Beta,True ,,Evento raro A,,27OEYZDA,rwwindpqbv
330,Generic Compromise D3,Se simula la explotación de una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,false,,,,QKIP68P3,ghuejreqhl
196,Trial Hijack C9,Este registro de prueba describe un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,false,,,,HZTR9VNQ,lldoodknsz
1060,Mock Injection F17,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,True ,Low,,,3PS7P6UQ,kgwogjmvpo
711,Placeholder Attack D19,El escenario sintético representa una condición de entrada no controlada como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,false,Low,,,TCHMIU20,sphzbmykoh
74,Synthetic Exploit B13,Este registro de prueba describe un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma, True,Medium,,,OH2Q1G7G,jffnarfjjt
1100,Test Escalation C19-1,Este registro de prueba describe una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Alpha,Rare3,Standard,Alpha,true,Low,,,PYKWZALD,wugyizptvq
423,Mock Injection F16-1,Este registro de prueba describe una condición de entrada no controlada sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,True,Critical,,,E9IGKDYL,ulifihyqje
948,Sample Bypass D6,Caso ficticio generado para evaluar un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,True,Low,,,GUKEOV2N,wedbgvhvsb
111,Synthetic Exploit A0,Se simula la explotación de una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,True,,,,06LZG9G4,kvgvffrgjb
487,Demo Spoofing F2,Caso ficticio generado para evaluar un componente de red ficticio como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,true,,,,0KP9706O,xmifpxrcgm
1066,Mock Injection C2,El escenario sintético representa una configuración de prueba insegura como parte de un conjunto de datos sintético.,Gamma,Rare3,Standard,Gamma,True,Critical,,,XYKRE869,edvzetkdqy
742,Fake Overflow D12,Se simula la explotación de una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,TRUE,Low,,,GZ5SA2QM,cpvdtduvxt
787,Sample Bypass A0-1,Este registro de prueba describe un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,True,Medium,,,E1W0R15Y,aeokrcppzh
729,Generic Compromise D10,Se simula la explotación de una condición de entrada no controlada como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,FALSE,High,,,5AI1SNBH,czddqpmuin
164,Generic Compromise D18,Caso ficticio generado para evaluar un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,True ,High,,,AAB15WGA,blrwgemxan
798,Generic Compromise E6,Caso ficticio generado para evaluar una condición de entrada no controlada como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,true,Critical,,,HJUR9LXQ,ofomsduncn
